cat_no,neubauer_HATHI,neubauer_HATHI_link,beit-arie_HATHI,beit-arie_HATHI_link
682,113,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=113,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
683,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
684,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
685,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
686,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
687,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
688,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
689,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
690,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,108,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=108
691,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
692,114,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=114,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
693,115,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=115,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
694,115,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=115,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
695,115,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=115,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
696,115,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=115,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
697,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,109,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=109
698,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
699,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
700,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
701,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
702,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
703,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
704,116,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=116,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
705,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
706,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
707,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
708,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
709,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
710,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
711,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
712,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
713,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,110,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=110
714,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
715,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
716,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
717,117,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=117,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
718,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
719,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
720,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
721,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
722,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
723,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
724,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
725,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,111,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=111
726,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
727,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
728,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
729,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
730,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
731,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
732,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
733,118,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=118,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
734,119,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=119,112,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=112
